ticker,timestamp,open,high,low,close,volume,vwap,transactions,otc
TSLA,2020-07-27 04:00:00 UTC,94.7667,103.2667,91.6667,102.8667,235682025,98.5225,491032,
TSLA,2020-08-11 04:00:00 UTC,95.1993,99.3333,91,97.5487,127342440,93.6189,353662,
TSLA,2020-08-03 04:00:00 UTC,96.6667,100.654,96.2,99,130051275,99.0024,291287,
TSLA,2020-08-10 04:00:00 UTC,96.9987,97.2653,92.3893,94.2,110718915,94.6378,294960,
TSLA,2020-08-12 04:00:00 UTC,97.7433,105.6667,95.6667,104.3333,325471545,101.1303,798397,
TSLA,2020-07-24 04:00:00 UTC,98.0973,98.1313,91.1027,93.4667,288236145,94.8616,654036,
TSLA,2020-08-06 04:00:00 UTC,98.5333,101.154,98.1727,99.4933,88316910,99.6067,198456,
TSLA,2020-08-07 04:00:00 UTC,99,100.1987,94.334,96.7333,131371875,96.8296,333095,
TSLA,2020-08-04 04:00:00 UTC,99.01,101.8273,97.4667,99.4667,123150975,99.2388,254481,
TSLA,2020-07-29 04:00:00 UTC,99.2013,102.3207,98.4327,100.0767,139468035,100.7014,280442,
TSLA,2020-07-30 04:00:00 UTC,99.52,100.8827,98.008,100.4,112767120,99.5042,235134,
TSLA,2020-07-20 04:00:00 UTC,99.8293,111.7267,99.2,110.8667,254274645,105.2421,579250,
TSLA,2020-07-31 04:00:00 UTC,99.9733,101.8667,94.732,95.0333,180655350,97.0608,399488,
TSLA,2020-08-05 04:00:00 UTC,100,100.5333,97.8873,98.8,73420980,98.9936,173239,
TSLA,2020-07-28 04:00:00 UTC,101.0667,104.3133,98.0053,98.084,235230075,101.0592,457483,
TSLA,2020-08-13 04:00:00 UTC,104.7333,110.0787,104.132,109,303633870,108.0074,706780,
TSLA,2020-07-22 04:00:00 UTC,105.6667,114.4313,103.5933,110.4667,209938050,107.0989,556020,
TSLA,2023-01-06 03:52:00 UTC,107.69,114.39,101.2,113.68,218335774,108.9802,2014523,
TSLA,2022-12-28 03:52:00 UTC,107.84,116.27,104.22,114,218285139,111.9384,2045747,
TSLA,2020-08-14 04:00:00 UTC,108.8667,112.2667,108.4427,109.754,186628245,109.8572,435042,
TSLA,2023-01-04 03:52:00 UTC,108.88,114.59,107.28,113.66,178019957,111.7742,1651788,
TSLA,2020-08-17 04:00:00 UTC,110.82,123.0573,110.82,122.4,300050220,118.4249,752371,
TSLA,2020-07-21 04:00:00 UTC,112,113.2,103.8667,105.3333,240481830,107.5063,561525,
TSLA,2020-07-23 04:00:00 UTC,112.0013,112.6,98.706,98.966,362309460,104.5265,866382,
TSLA,2023-01-05 03:52:00 UTC,112.5,114.87,107.1601,110.35,155520327,109.6433,1336387,
TSLA,2020-09-09 03:52:00 UTC,113.3,125.2667,112.5767,124.9933,235570740,118.4678,1434402,
TSLA,2023-01-09 03:52:00 UTC,114.03,123.52,113.75,119.55,187521059,121.0552,1739903,
TSLA,2022-12-29 03:52:00 UTC,115,123.57,114.47,122.84,218652096,120.5355,1901925,
TSLA,2023-01-13 03:52:00 UTC,118,123,115.6,122.0299,178920458,119.4459,1429803,
TSLA,2023-01-11 03:52:00 UTC,118.63,125.95,118.23,123.19,180549517,122.6693,1509045,
TSLA,2023-01-03 03:52:00 UTC,120.02,121.9,104.64,107,228141682,109.5276,2539815,
TSLA,2023-01-10 03:52:00 UTC,120.6,122.76,114.92,118.66,165887507,117.8297,1402351,
TSLA,2020-09-10 03:52:00 UTC,122,132.9967,120.1667,125.2,253528419,127.3427,1410311,
TSLA,2023-01-17 03:52:00 UTC,122,132.3,120.6,131.3,183304001,129.3275,1494985,
TSLA,2022-12-30 03:52:00 UTC,122.46,124.48,118.51,123.5,155259255,122.1184,1505721,
TSLA,2023-01-12 03:52:00 UTC,123.22,124.6,117,123,166616318,120.9951,1431789,
TSLA,2022-12-27 03:52:00 UTC,123.88,125,106.6,106.69,206143466,113.4976,2056903,
TSLA,2020-08-18 04:00:00 UTC,123.9253,129.2667,122.376,126.3333,244713990,126.1016,649590,
TSLA,2020-08-20 03:52:00 UTC,124.6,134.7993,123.7333,133.9993,307149315,131.3829,769362,
TSLA,2020-09-24 03:52:00 UTC,124.62,133.1667,117.1,131.25,288338796,127.7787,1442757,
TSLA,2022-12-23 03:52:00 UTC,127.07,128.6173,121.02,122.2,165155199,123.9269,1559878,
TSLA,2020-08-19 04:00:00 UTC,127.2,127.8,122.7473,124.6667,181163460,125.7214,477475,
TSLA,2020-09-11 03:52:00 UTC,127.3333,129.52,120.1667,124.5833,180866460,123.417,903874,
TSLA,2023-01-19 03:52:00 UTC,127.47,129.99,124.3082,128.36,168501614,127.1988,1155936,
TSLA,2020-09-14 03:52:00 UTC,127.7333,142.9167,124.4333,141.15,247058679,133.6849,1326592,
TSLA,2023-01-20 03:52:00 UTC,128.36,133.85,127.3466,133.85,136476182,130.9943,991002,
TSLA,2020-11-02 03:52:00 UTC,130.2667,135.66,129,133.6667,84897861,132.8548,509183,
TSLA,2020-09-08 03:52:00 UTC,130.3333,131.6667,102.6667,108.05,342335613,116.0564,2268778,
TSLA,2020-09-25 03:52:00 UTC,130.5,136.4733,128.3667,135.2667,198982968,134.1842,1012496,
TSLA,2020-09-04 03:52:00 UTC,131.5,142.6667,124.0067,130.5,329313405,134.077,2139870,
TSLA,2023-01-18 03:52:00 UTC,132.16,137.5,126.6,126.72,193722578,130.7883,1541737,
TSLA,2020-09-23 03:52:00 UTC,132.9267,141.3742,121.67,122.61,281537292,130.6068,1812455,
TSLA,2023-01-23 03:52:00 UTC,133.87,145.39,133.5,144.8,199006461,141.139,1478887,
TSLA,2020-11-03 03:52:00 UTC,134.1033,142.59,134.1033,141.5333,101109465,140.1946,605375,
TSLA,2020-10-30 03:52:00 UTC,134.3433,136.9433,126.37,129,125146923,129.8674,993983,
TSLA,2020-08-25 03:52:00 UTC,135.4667,136.6,130.9333,136.5333,156995370,133.2321,423825,
TSLA,2020-08-21 03:52:00 UTC,135.9967,139.6993,134.2013,136.1667,317998725,137.659,798721,
TSLA,2020-11-13 03:52:00 UTC,136.0233,137.9818,133.8867,136.04,58548513,135.3679,497515,
TSLA,2020-11-16 03:52:00 UTC,136.6667,155.8333,134.6956,153.9733,79488846,140.7246,579280,
TSLA,2020-08-26 03:52:00 UTC,136.9333,144.8833,135.7333,142.8,211033200,141.4328,573086,
TSLA,2020-10-29 03:52:00 UTC,137.1333,139.3533,135.1,135.5333,66280671,137.4275,455164,
TSLA,2020-10-26 03:52:00 UTC,137.6667,141.92,136.6667,138.8333,83334444,139.0978,527731,
TSLA,2020-09-30 03:52:00 UTC,138,144.6433,137.0033,143.9,141169557,142.9585,803645,
TSLA,2020-11-11 03:52:00 UTC,138.3333,139.565,136.7833,138.9367,50656476,138.4847,331796,
TSLA,2022-12-22 03:52:00 UTC,138.5,139.48,122.26,126.85,207620694,127.7772,2021448,
TSLA,2020-08-24 03:52:00 UTC,138.6673,142.6667,128.5013,133.3347,298362405,135.0204,843366,
TSLA,2020-09-28 03:52:00 UTC,138.68,142.7567,138.3333,139.9333,147235734,140.1993,860427,
TSLA,2020-11-12 03:52:00 UTC,138.8333,141,136.5067,137,58535991,138.4798,392266,
TSLA,2020-10-27 03:52:00 UTC,139,143.5,139,140.55,67160211,141.6186,402578,
TSLA,2020-10-07 03:52:00 UTC,139.65,143.3,137.9483,142.45,127981566,141.0721,696208,
TSLA,2020-09-29 03:52:00 UTC,139.6967,142.8333,135.3333,139.4033,149222487,140.2594,830585,
TSLA,2020-10-28 03:52:00 UTC,140,140.4,134.3733,135.8367,74805000,137.0128,597564,
TSLA,2020-10-06 03:52:00 UTC,140.6667,142.9266,135.35,137.74,145524459,139.3391,866490,
TSLA,2022-12-21 03:52:00 UTC,141,141.5,135.89,138.37,143491905,138.7294,1331983,
TSLA,2020-11-04 03:52:00 UTC,141.3,145.8833,139.0333,140.8,94249551,141.2615,572845,
TSLA,2020-11-10 03:52:00 UTC,141.3333,141.3433,132.01,136.3333,89330574,136.0433,666641,
TSLA,2024-04-23 03:52:00 UTC,141.37,164,140.99,163.9603,121724779,147.5797,1400757,
TSLA,2020-10-05 03:52:00 UTC,141.41,144.5467,138.7067,140.7267,132322998,141.8167,758434,
TSLA,2020-10-21 03:52:00 UTC,141.6,147.2833,140.0033,145.4367,94839312,142.8065,634238,
TSLA,2020-10-23 03:52:00 UTC,142.28,142.28,135.7934,140.1667,99699051,138.2534,714753,
TSLA,2023-01-25 03:52:00 UTC,142.47,153,138.07,152.35,191170993,143.3074,1579093,
TSLA,2020-09-18 03:52:00 UTC,142.6667,150.3333,142.1533,149.8333,251332704,147.2946,1243561,
TSLA,2020-09-15 03:52:00 UTC,142.7733,153.98,141.75,148.6667,290204349,148.476,1624085,
TSLA,2020-11-06 03:52:00 UTC,142.7867,146.03,141.4267,143.3,63732795,143.203,387158,
TSLA,2020-09-17 03:52:00 UTC,142.88,147.2533,136,141.2333,228492246,141.7631,1186408,
TSLA,2020-11-05 03:52:00 UTC,143.0333,146.6667,141.3334,144.1333,83437278,144.4147,523310,
TSLA,2020-10-09 03:52:00 UTC,143.25,144.8633,142.1534,144.8233,85265670,143.9536,478963,
TSLA,2020-10-02 03:52:00 UTC,143.3233,146.3767,135.8333,137.0667,211995138,142.0561,1311825,
TSLA,2020-10-08 03:52:00 UTC,143.5,146.3967,141.7667,143.25,120490356,144.1146,652505,
TSLA,2020-09-22 03:52:00 UTC,143.5767,149.3333,130.5033,131.6933,237169395,142.0534,1405501,
TSLA,2020-08-27 03:52:00 UTC,143.6,153.04,142.5333,149.8,353124435,148.3213,913302,
TSLA,2024-04-22 03:52:00 UTC,144.4,146.683,138.8025,141.45,104429769,141.6937,1402334,
TSLA,2020-10-01 03:52:00 UTC,144.6667,149.6267,144.4467,147.6,150160881,147.3959,870384,
TSLA,2020-10-20 03:52:00 UTC,145.3,146.2767,139.6834,141.5333,93677337,141.3479,647413,
TSLA,2020-10-12 03:52:00 UTC,145.49,149.58,145.0267,147.3967,114387309,147.744,679897,
TSLA,2020-10-22 03:52:00 UTC,145.65,148.6667,141.5033,142.1633,118606941,144.0289,693968,
TSLA,2020-09-03 03:52:00 UTC,146,146.1,126.6667,126.8,260598774,137.4788,1835165,
TSLA,2023-01-24 03:52:00 UTC,146,146.5,140.64,140.97,157311438,143.5011,1175923,
TSLA,2020-11-09 03:52:00 UTC,146.47,150.8333,140.3333,141.3333,102261972,146.053,670980,
TSLA,2020-10-13 03:52:00 UTC,147.1667,149.63,145.5333,149.3066,101437602,148.1617,600041,
TSLA,2024-04-19 03:52:00 UTC,147.44,150.94,145.3,146.9,83968443,148.6841,1077830,
TSLA,2022-12-20 03:52:00 UTC,148,151.57,137.3753,139.07,157316090,142.759,1662756,
TSLA,2020-09-21 03:52:00 UTC,148.2333,151.9,135.69,141.0133,326364291,146.5331,1797978,
TSLA,2020-10-19 03:52:00 UTC,148.6667,149.5833,142.9567,144.4833,107025537,146.0254,633128,
TSLA,2020-10-14 03:52:00 UTC,149.3333,155.3,148.5,153.45,142866975,153.1719,838237,
TSLA,2020-10-16 03:52:00 UTC,149.6267,151.9833,145.6667,146.0667,96573306,149.3124,574089,
TSLA,2020-11-18 03:52:00 UTC,150.4033,165.3333,147.2625,160.6633,231874134,158.4241,1468268,
TSLA,2020-11-17 03:52:00 UTC,150.5667,155.5667,144.3367,146.1,182493855,149.1093,1214217,
TSLA,2020-08-28 03:52:00 UTC,150.666,154.566,145.768,147.7993,298526940,150.0322,862001,
TSLA,2020-10-15 03:52:00 UTC,150.9833,153.3333,147.34,148.9167,105204066,149.5824,642186,
TSLA,2020-09-16 03:52:00 UTC,151.6667,152.6167,144.4467,148.2467,215486748,148.9276,1110644,
TSLA,2023-01-26 03:52:00 UTC,153.43,161.42,152.35,158.95,232371389,157.7817,2045802,
TSLA,2023-04-27 03:52:00 UTC,155.45,160.87,151.71,159,124619012,157.1597,1209760,
TSLA,2022-12-15 03:52:00 UTC,155.75,160.9299,151.33,158.72,119832448,157.5855,1219504,
TSLA,2024-04-18 03:52:00 UTC,155.79,156.69,148,148.01,93481120,150.5176,1253529,
TSLA,2020-08-31 03:52:00 UTC,156.0333,172.6667,146.0333,171.5833,352017735,159.4596,2809181,
TSLA,2022-12-16 03:52:00 UTC,156.46,160.99,149,149.06,124193728,152.3212,1252500,
TSLA,2022-12-19 03:52:00 UTC,156.57,158.2,145.82,150.53,137075180,150.5607,1358140,
TSLA,2024-04-17 03:52:00 UTC,157.29,159.79,153.78,154.71,80401861,155.9879,1003677,
TSLA,2023-04-28 03:52:00 UTC,158.48,165,157.32,164.25,118634452,162.3867,999056,
TSLA,2023-01-27 03:52:00 UTC,159.89,180.68,158,178.99,303401989,172.9148,2630765,
TSLA,2020-11-19 03:52:00 UTC,160.0233,169.5371,159.3367,164.3333,184215699,166.5998,1126820,
TSLA,2024-04-16 03:52:00 UTC,160.06,160.55,153.75,158,94520808,156.408,1271895,
TSLA,2023-05-03 03:52:00 UTC,160.3,165,159.91,161.79,118352986,163.2993,1049002,
TSLA,2023-04-25 03:52:00 UTC,160.45,163.47,158.75,161.81,120221808,161.7608,1040297,
TSLA,2023-04-26 03:52:00 UTC,161,162.5,152.9,153.17,150531667,155.8632,1439755,
TSLA,2024-04-25 03:52:00 UTC,161.1,173.33,158,173.15,122131141,165.4799,1360457,
TSLA,2023-05-02 03:52:00 UTC,161.5,165.49,158.93,159.99,126725679,161.8339,1015392,
TSLA,2022-12-14 03:52:00 UTC,161.75,162.25,155.31,156.9,138830352,158.1499,1523394,
TSLA,2020-09-02 03:52:00 UTC,162.0067,164.2667,135.0402,145.7533,283697409,147.6731,2199450,
TSLA,2023-05-05 03:52:00 UTC,162.05,170.7899,161.7,169.9999,105145050,168.084,998800,
TSLA,2024-04-24 03:52:00 UTC,162.53,167.97,157.51,160.55,175169563,161.9199,1823646,
TSLA,2023-05-04 03:52:00 UTC,162.61,163.25,159.65,162,93587826,161.3842,855305,
TSLA,2024-03-15 03:52:00 UTC,163,165.1845,160.76,164.01,88179644,162.8345,1105435,
TSLA,2023-05-01 03:52:00 UTC,164.3,165,158.83,160.91,107433109,161.3314,940536,
TSLA,2023-04-21 03:52:00 UTC,164.51,166.08,161.3208,165.11,122161218,164.1191,1209044,
TSLA,2023-04-24 03:52:00 UTC,164.72,165.65,158.61,161.62,138475825,161.4581,1306266,
TSLA,2020-11-23 03:52:00 UTC,165.16,177.4467,165.16,176.6667,148797084,173.0059,903948,
TSLA,2024-04-03 03:52:00 UTC,165.7,170,163.28,169.99,80576293,166.8571,953536,
TSLA,2023-01-31 03:52:00 UTC,165.89,174.3,162.78,171.8205,193171153,170.7714,1495933,
TSLA,2020-11-20 03:52:00 UTC,166.1167,167.5,163.0033,163.5333,96187062,164.8232,643217,
TSLA,2024-03-18 03:52:00 UTC,166.7,174.72,165.32,173.63,104257423,171.6318,1320531,
TSLA,2023-05-16 03:52:00 UTC,166.75,169.5184,164.35,168.55,97205772,167.3861,918474,
TSLA,2022-11-22 03:52:00 UTC,167.67,171.35,165.38,170.4199,76772817,168.8926,862634,
TSLA,2023-05-10 03:52:00 UTC,168.4,174.43,166.68,168.46,117923687,170.2905,1250984,
TSLA,2024-03-25 03:52:00 UTC,168.5,175.24,167.6626,173.6,72313058,172.0191,899165,
TSLA,2023-05-15 03:52:00 UTC,168.55,169.94,164.5499,166.51,104221862,166.908,1000964,
TSLA,2024-03-14 03:52:00 UTC,168.56,171.17,160.51,162.9,120279937,164.2476,1678445,
TSLA,2023-05-17 03:52:00 UTC,168.82,174.5,167.185,174.1,122693990,172.2977,1177027,
TSLA,2023-05-11 03:52:00 UTC,169.06,174.9,166.79,174.76,102161640,169.5394,1110708,
TSLA,2024-05-13 03:52:00 UTC,169.06,175.4,168.4,172.75,64446753,172.5722,876493,
TSLA,2024-04-04 03:52:00 UTC,169.42,177.19,168.01,171.81,119868852,172.882,1241267,
TSLA,2022-12-13 03:52:00 UTC,169.66,179.14,156.91,161.3,173623822,163.8312,2030925,
TSLA,2023-04-20 03:52:00 UTC,169.69,171.48,160.56,163.1,208542632,164.9562,2473580,
TSLA,2024-06-12 03:52:00 UTC,170.05,180.55,169.51,178.1,86564100,176.9504,1110020,
TSLA,2023-05-08 03:52:00 UTC,170.37,174.44,169.19,171.02,111052275,171.3684,1089542,
TSLA,2024-04-11 03:52:00 UTC,171.33,175.88,168.51,173.88,92151762,172.429,1026883,
TSLA,2024-04-08 03:52:00 UTC,171.45,174.5,164.488,172.98,101848008,172.4773,1133720,
TSLA,2024-04-15 03:52:00 UTC,171.5,172.1,160.2,160.27,95038158,164.6465,1341173,
TSLA,2023-05-09 03:52:00 UTC,171.69,171.69,166.56,169.03,87347675,168.1339,922555,
TSLA,2023-03-10 03:52:00 UTC,171.84,178.29,168.44,174.47,189768478,174.2803,1623833,
TSLA,2024-04-05 03:52:00 UTC,172,173.32,160.51,171.19,139807020,166.4662,1547751,
TSLA,2024-05-14 03:52:00 UTC,172.35,179.49,171.27,178.3002,83724271,176.8806,985369,
TSLA,2024-03-20 03:52:00 UTC,172.81,178,170.82,177.8,81410753,173.3831,917616,
TSLA,2024-04-09 03:52:00 UTC,172.95,179.22,171.6,177.41,100195923,175.8845,1016193,
TSLA,2024-04-02 03:52:00 UTC,173,174.39,162.01,166.4,113343264,165.7728,1472889,
TSLA,2022-11-23 03:52:00 UTC,173.11,184.88,170.51,184.8,107732155,179.4349,1193989,
TSLA,2024-03-22 03:52:00 UTC,173.11,173.49,165.43,170.8,73234154,169.2171,941477,
TSLA,2024-04-26 03:52:00 UTC,173.14,173.8,166.37,168.91,107260977,169.2063,1158858,
TSLA,2024-05-10 03:52:00 UTC,173.15,174.4,167.5,167.5,70372599,169.4775,917457,
TSLA,2023-02-01 03:52:00 UTC,173.22,184.84,169.93,184.33,211223414,175.7731,1597736,
TSLA,2024-05-09 03:52:00 UTC,173.83,175.89,171.37,172.6,63876461,173.0505,768970,
TSLA,2024-06-11 03:52:00 UTC,173.98,174.75,167.41,170.55,62336274,169.4585,935851,
TSLA,2024-04-12 03:52:00 UTC,174,174.28,170.3644,171.61,61295454,171.8833,761752,
TSLA,2024-05-24 03:52:00 UTC,174.04,180.08,173.73,178.85,62887955,177.9942,781942,
TSLA,2022-12-08 03:52:00 UTC,174.14,175.7,169.06,173.45,96137701,172.2686,989145,
TSLA,2023-05-18 03:52:00 UTC,174.15,179,172.45,178.35,107242160,174.7704,1015891,
TSLA,2024-03-19 03:52:00 UTC,174.2,176,167.42,171.47,75132781,170.8723,935965,
TSLA,2024-05-17 03:52:00 UTC,174.56,179.63,172.75,177.5501,75562794,176.8791,834365,
TSLA,2024-05-16 03:52:00 UTC,174.64,175.79,171.43,174.47,57533737,174.2153,725210,
TSLA,2023-05-12 03:52:00 UTC,174.65,177.38,167.12,167.2,156350298,171.3112,1518239,
TSLA,2024-05-21 03:52:00 UTC,174.65,187.4199,173.02,184.76,111572100,181.8715,1211145,
TSLA,2023-03-14 03:52:00 UTC,174.72,184.49,173.8,184.15,140586424,181.1494,1183639,
TSLA,2024-06-06 03:52:00 UTC,174.83,179.73,172.73,177.65,67402892,176.2824,853594,
TSLA,2022-12-09 03:52:00 UTC,174.92,182.5,172.3,178.5,102541880,179.5231,1091418,
TSLA,2024-03-26 03:52:00 UTC,175,184.25,174.34,178.98,110148499,180.7778,1308499,
TSLA,2024-03-07 03:52:00 UTC,175.09,180.04,172.1103,178.5,99394604,177.7294,1138534,
TSLA,2024-05-30 03:52:00 UTC,175.1,182.67,174.77,178.56,75293411,178.8647,868528,
TSLA,2024-06-05 03:52:00 UTC,175.48,176.23,172.13,174.9799,54646588,174.4284,739591,
TSLA,2024-05-29 03:52:00 UTC,175.77,178.15,173.9,175.46,52389099,176.2159,666127,
TSLA,2024-04-29 03:52:00 UTC,176.3,198.87,173.87,193.31,237977839,191.5059,2641034,
TSLA,2024-03-11 03:52:00 UTC,176.34,182.87,174.8,178.65,83314152,178.9528,1120712,
TSLA,2023-03-20 03:52:00 UTC,176.45,186.44,176.29,183.31,127918557,182.8734,1178231,
TSLA,2024-06-04 03:52:00 UTC,176.5,177.755,174,175.15,58231829,175.6411,734157,
TSLA,2020-09-01 03:52:00 UTC,176.68,179.5833,156.8367,160.33,268883436,162.2206,2184308,
TSLA,2024-05-28 03:52:00 UTC,177.28,179.24,173.16,176.29,57334994,175.7005,837797,
TSLA,2024-06-10 03:52:00 UTC,177.41,178.57,173.17,173.9998,47785782,175.5063,782552,
TSLA,2024-04-01 03:52:00 UTC,177.5,178.26,170.21,173.5384,77485895,173.0966,1048801,
TSLA,2024-04-10 03:52:00 UTC,177.5,178.5,170.01,170.65,82528722,171.9358,953700,
TSLA,2024-05-08 03:52:00 UTC,177.57,178.18,170.15,174.33,76677292,173.7707,902536,
TSLA,2024-06-07 03:52:00 UTC,177.78,179.5,175.4,177.44,53735536,177.7108,579436,
TSLA,2024-06-03 03:52:00 UTC,177.8,182.6389,174.49,176.3,66373277,178.3884,890510,
TSLA,2024-05-31 03:52:00 UTC,177.95,180.5842,173.82,177.5011,60506219,176.838,754672,
TSLA,2020-11-24 03:52:00 UTC,178,188.27,173.7333,187.4667,158154258,182.1637,1049822,
TSLA,2023-03-13 03:52:00 UTC,178,179.25,163.91,174.4,165647795,171.6386,1583122,
TSLA,2024-05-20 03:52:00 UTC,178.05,178.789,173.52,175.03,60113776,174.7768,808763,
TSLA,2024-05-15 03:52:00 UTC,178.08,181.8,173.11,174.24,76121327,174.8733,960537,
TSLA,2023-05-19 03:52:00 UTC,178.21,181.95,176.31,180,134166985,179.561,1217368,
TSLA,2024-03-13 03:52:00 UTC,178.35,178.39,167.7,168.6,102581231,171.6969,1440170,
TSLA,2022-12-12 03:52:00 UTC,178.45,179.56,167.52,168.02,106468145,170.4912,1291322,
TSLA,2023-01-30 03:52:00 UTC,178.5,180,165.77,165.77,228489501,172.336,2009711,
TSLA,2022-11-21 03:52:00 UTC,178.6,179.66,167.54,167.83,90337305,170.9616,1249401,
TSLA,2022-11-10 03:52:00 UTC,178.69,193.64,172.01,191.47,128213260,187.5003,1405269,
TSLA,2024-06-17 03:52:00 UTC,178.77,188.81,176.5,187.7,104402030,185.0821,1248259,
TSLA,2024-02-06 03:52:00 UTC,178.99,186.49,175.84,185.15,120396684,183.3564,1203091,
TSLA,2024-03-21 03:52:00 UTC,179,179,171.8,173.43,71067644,174.3849,924770,
TSLA,2023-05-22 03:52:00 UTC,179.12,189.4,179.12,189.4,129878847,185.619,1291900,
TSLA,2024-03-27 03:52:00 UTC,179.21,181.91,176,180.37,79737478,179.1419,926939,
TSLA,2023-03-09 03:52:00 UTC,179.28,185.18,169.65,169.9,167834369,178.8857,1707791,
TSLA,2022-12-07 03:52:00 UTC,179.33,179.69,172.218,173.42,82616528,174.177,966450,
TSLA,2024-03-08 03:52:00 UTC,179.48,183.81,174.7,174.98,83408027,177.2053,1124820,
TSLA,2024-03-12 03:52:00 UTC,179.79,180.53,172.4101,177.91,84820449,176.4744,1082747,
TSLA,2024-05-01 03:52:00 UTC,179.9,185.86,178.03,181,90015521,181.7035,1030415,
TSLA,2024-05-03 03:52:00 UTC,180.38,184.78,178.4,181.2,73134704,181.2567,842272,
TSLA,2024-05-23 03:52:00 UTC,180.42,182.8,173.26,174.53,69067398,176.384,896277,
TSLA,2024-03-28 03:52:00 UTC,180.5,180.92,175.03,175.05,73055574,176.8508,898960,
TSLA,2023-03-16 03:52:00 UTC,180.99,185.81,178.84,183.86,119182021,182.8964,1120132,
TSLA,2023-04-13 03:52:00 UTC,181.25,186.5,180.33,185.95,111047750,184.8073,978180,
TSLA,2024-06-21 03:52:00 UTC,181.28,183.95,180.2,182.85,54191624,182.264,650882,
TSLA,2023-04-19 03:52:00 UTC,181.49,183.5,169.07,169.65,124657304,180.0437,1397951,
TSLA,2022-11-28 03:52:00 UTC,181.59,188.5,178,183.9,91536494,184.828,974073,
TSLA,2022-11-30 03:52:00 UTC,182.42,196.6,180.6301,195.8999,100678753,186.8923,982090,
TSLA,2024-05-06 03:52:00 UTC,182.49,187.56,181.7,184.45,81814722,184.4868,978258,
TSLA,2024-05-02 03:52:00 UTC,182.66,185.5,176.02,180.66,86946652,179.7483,934732,
TSLA,2024-03-06 03:52:00 UTC,182.73,183.79,173.7,174.75,105152165,177.3654,1430244,
TSLA,2024-06-24 03:52:00 UTC,182.8,188.8,182.13,182.18,59750031,185.0678,831592,
TSLA,2022-12-06 03:52:00 UTC,182.89,183.82,175.33,179.05,90660520,178.5129,955863,
TSLA,2022-11-18 03:52:00 UTC,183,185.83,176.55,179.3,74563954,179.1375,941879,
TSLA,2024-01-26 03:52:00 UTC,183.31,186.78,182.1,184.08,105369558,183.9939,1326306,
TSLA,2024-06-25 03:52:00 UTC,183.33,187.97,182.01,187.17,60340692,185.8307,754792,
TSLA,2023-02-03 03:52:00 UTC,183.47,199,182,192.77,230831415,193.4113,1968666,
TSLA,2023-04-10 03:52:00 UTC,183.56,185.9,176.11,184.4,141266427,181.0458,1319953,
TSLA,2024-06-14 03:52:00 UTC,183.67,186.42,176.92,177.69,79458545,179.8482,991565,
TSLA,2024-05-22 03:52:00 UTC,183.84,185.21,178.12,179.74,84713565,180.7878,913072,
TSLA,2023-03-17 03:52:00 UTC,184.14,186.2199,177.33,179.05,126667900,180.484,1172943,
TSLA,2023-05-26 03:52:00 UTC,184.39,198.6,183.7,194,159332823,193.1196,1505445,
TSLA,2023-05-24 03:52:00 UTC,184.43,187.94,178.22,185.25,135408920,181.4736,1265420,
TSLA,2023-03-15 03:52:00 UTC,184.5,185.66,176.03,180.54,144331240,179.3777,1282796,
TSLA,2023-04-11 03:52:00 UTC,184.51,189.19,184.15,186.6,114832100,187.3912,1072336,
TSLA,2023-03-21 03:52:00 UTC,184.56,198,183.42,197.5,150221104,193.6106,1455245,
TSLA,2024-03-05 03:52:00 UTC,184.75,186.19,177.57,180.9,115420136,180.7212,1559922,
TSLA,2023-04-06 03:52:00 UTC,184.81,187.2,179.74,185,122737092,184.055,1176726,
TSLA,2023-04-17 03:52:00 UTC,185.08,189.69,182.69,186.69,115643943,185.6456,1083130,
TSLA,2022-11-29 03:52:00 UTC,185.11,186.88,178.75,180.4,81870481,182.4858,881566,
TSLA,2023-02-02 03:52:00 UTC,185.11,196.7501,182.61,184.06,215563961,190.5409,1948691,
TSLA,2024-02-14 03:52:00 UTC,185.22,194.68,183.35,190.28,78702724,186.3373,921766,
TSLA,2024-05-07 03:52:00 UTC,185.3,185.5,176.5,176.8,72347372,179.261,941380,
TSLA,2023-04-14 03:52:00 UTC,185.36,186.57,182.01,185,95182705,183.9933,873618,
TSLA,2024-01-29 03:52:00 UTC,185.55,192.6,183.67,192.59,121181821,187.9839,1433925,
TSLA,2024-06-20 03:52:00 UTC,185.72,186,179.66,181.55,53265918,182.0218,778182,
TSLA,2024-01-31 03:52:00 UTC,185.95,193.97,185.04,188.8,99900917,189.8194,1143762,
TSLA,2023-05-25 03:52:00 UTC,185.98,187.25,180.58,184.47,94785379,184.1445,953187,
TSLA,2022-11-25 03:52:00 UTC,186.07,188.5,180.63,182.89,49723861,182.9316,575619,
TSLA,2024-02-07 03:52:00 UTC,186.24,190.61,182.68,187.65,109231968,187.1645,1122432,
TSLA,2023-04-12 03:52:00 UTC,186.29,191.5846,179.75,179.9,148877047,184.5252,1343267,
TSLA,2024-02-05 03:52:00 UTC,186.62,187.441,175.01,179.97,131019065,179.9509,1631943,
TSLA,2023-04-18 03:52:00 UTC,186.82,188.58,183.5775,184.0385,90933742,185.1268,849873,
TSLA,2024-06-13 03:52:00 UTC,187.37,191.6,181.23,182.7,115468965,185.647,1415454,
